,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
ANXA11.1,2.22059227346356e-43,-0.455036522632553,0.376,0.518,3.17655724718962e-39,lymphatic,ANXA11
PBXIP1,2.45667922853628e-43,0.318027379080381,0.333,0.16,3.51427963642115e-39,lymphatic,PBXIP1
APCDD1.3,2.46878172495926e-43,-0.716325676365318,0.056,0.22,3.53159225755423e-39,lymphatic,APCDD1
CD46.2,3.2121890697704e-43,-0.355230027852377,0.443,0.507,4.59503646430656e-39,lymphatic,CD46
AGAP2-AS1,3.22498158866737e-43,0.369016808459136,0.341,0.157,4.61333616258867e-39,lymphatic,AGAP2-AS1
VMP1,3.51519319608744e-43,-0.369169891043966,0.547,0.584,5.02848386700308e-39,lymphatic,VMP1
TNFRSF10A.2,3.59315462687438e-43,-0.597258020192967,0.052,0.198,5.1400076937438e-39,lymphatic,TNFRSF10A
PLEC,3.76086715358451e-43,-0.433066043533364,0.493,0.614,5.37992046320264e-39,lymphatic,PLEC
DCTPP1,4.22053673677232e-43,0.43363409043287,0.475,0.254,6.0374778019528e-39,lymphatic,DCTPP1
GALNT1.1,4.25665836163376e-43,0.413497394800206,0.418,0.212,6.08914978631709e-39,lymphatic,GALNT1
CPLX1,4.46664731211653e-43,-0.586104063179778,0.055,0.212,6.3895389799827e-39,lymphatic,CPLX1
CD320.1,4.59485802532409e-43,-0.45929601671016,0.507,0.594,6.57294440522611e-39,lymphatic,CD320
THSD7A.2,5.19786073691697e-43,-0.632557791337526,0.209,0.369,7.43553978415973e-39,lymphatic,THSD7A
AEBP1.1,5.29226525188044e-43,0.423787293827112,0.391,0.188,7.57058544281497e-39,lymphatic,AEBP1
HBEGF.1,5.55895324604366e-43,-0.683002710517898,0.25,0.419,7.95208261846546e-39,lymphatic,HBEGF
BAG3,5.9609620615683e-43,-0.439718723075029,0.547,0.731,8.52715622907345e-39,lymphatic,BAG3
PTAFR.2,6.08595572976712e-43,-0.48782038181302,0,0.112,8.70595967143187e-39,lymphatic,PTAFR
MZT2A.1,6.57760660094911e-43,0.476562548030886,0.575,0.339,9.4092662426577e-39,lymphatic,MZT2A
PLA2G4C.1,6.61869406681402e-43,0.450727016292095,0.338,0.147,9.46804186257745e-39,lymphatic,PLA2G4C
GPRC5C,7.20980475822855e-43,0.380127919245873,0.144,0.029,1.03136257066459e-38,lymphatic,GPRC5C
SPECC1L,8.68698318823533e-43,0.345811255014604,0.282,0.119,1.24267294507706e-38,lymphatic,SPECC1L
IGFBP4.3,9.50760374450963e-43,-0.274038131739694,0.94,0.964,1.3600627156521e-38,lymphatic,IGFBP4
RAB13.1,1.31731052199784e-42,-0.274089125034457,0.811,0.858,1.88441270171792e-38,lymphatic,RAB13
HSD17B2,1.36738264150407e-42,0.330932939140611,0.114,0.017,1.95604086867157e-38,lymphatic,HSD17B2
ADGRG6.3,1.41845695921369e-42,-0.498185438420342,0,0.111,2.02910268015518e-38,lymphatic,ADGRG6
NID1.2,1.7576675013078e-42,0.511851247481813,0.605,0.364,2.51434336062081e-38,lymphatic,NID1
MIDN.1,1.77493041201624e-42,-0.453192056046865,0.534,0.656,2.53903795438923e-38,lymphatic,MIDN
TKT.1,1.92493414258561e-42,-0.340227564847432,0.484,0.542,2.75361829096872e-38,lymphatic,TKT
CADPS2,1.93635378085112e-42,-0.649804971440759,0.104,0.287,2.76995408350752e-38,lymphatic,CADPS2
ZNF366,1.97950444368076e-42,-0.467019002903443,0.001,0.116,2.83168110668532e-38,lymphatic,ZNF366
LAPTM4B.2,2.0122490439962e-42,-0.446528146953277,0.358,0.443,2.87852225743657e-38,lymphatic,LAPTM4B
INPP4B,2.14622194238929e-42,0.312888791344243,0.154,0.038,3.07017048858789e-38,lymphatic,INPP4B
TPD52L1.3,2.15135935416754e-42,-0.694120764080306,0.12,0.297,3.07751955613667e-38,lymphatic,TPD52L1
ARRB2,2.2682607776382e-42,0.293762285816234,0.177,0.051,3.24474704241145e-38,lymphatic,ARRB2
GABARAPL1.2,2.30214079657253e-42,0.424059205776854,0.562,0.331,3.293212409497e-38,lymphatic,GABARAPL1
FBXO44,2.61024013374604e-42,0.302620327455014,0.145,0.033,3.73394851132371e-38,lymphatic,FBXO44
INPP1.1,2.7484622051486e-42,-0.497705459793941,0.329,0.467,3.93167518446507e-38,lymphatic,INPP1
PHLDB3,3.17740951617537e-42,0.35096733844547,0.137,0.027,4.54528431288887e-38,lymphatic,PHLDB3
SLC20A1,3.47333756165341e-42,-0.644394586461842,0.13,0.285,4.96860938194521e-38,lymphatic,SLC20A1
DIXDC1.1,3.64098729126526e-42,-0.547663745796192,0.072,0.205,5.20843232015495e-38,lymphatic,DIXDC1
AGPAT5,3.74062963135346e-42,0.418019852113376,0.345,0.153,5.35097068765113e-38,lymphatic,AGPAT5
SYNE1.1,3.82037142258593e-42,0.477397153531016,0.442,0.235,5.46504132000917e-38,lymphatic,SYNE1
BNIP2,3.85053476437681e-42,-0.34352231911468,0.518,0.58,5.50818998044103e-38,lymphatic,BNIP2
CDC42EP5,3.93416385279213e-42,0.496633936691484,0.375,0.178,5.62782139141914e-38,lymphatic,CDC42EP5
PPARG.1,4.18485790360242e-42,0.456701763455932,0.189,0.05,5.98643923110326e-38,lymphatic,PPARG
MGAT5.1,6.16997532696132e-42,0.334223613283269,0.239,0.089,8.82614970521816e-38,lymphatic,MGAT5
RNASE4,6.20963758027714e-42,0.507863733513018,0.22,0.079,8.88288655858645e-38,lymphatic,RNASE4
ISCU,6.37295999803841e-42,-0.264904130605833,0.597,0.64,9.11651927719395e-38,lymphatic,ISCU
SCCPDH,7.20597518478525e-42,0.38332414802435,0.442,0.235,1.03081475018353e-37,lymphatic,SCCPDH
MTUS1.2,7.63242923585703e-42,0.439761088314109,0.787,0.563,1.09181900218935e-37,lymphatic,MTUS1
EVL.2,8.67512154368106e-42,-0.600497381327242,0.128,0.257,1.24097613682358e-37,lymphatic,EVL
MAP1LC3A.1,8.96377923783281e-42,0.44921874884965,0.712,0.489,1.28226861997198e-37,lymphatic,MAP1LC3A
FAM89A.2,9.44291816553568e-42,0.384776697872244,0.216,0.073,1.35080944357988e-37,lymphatic,FAM89A
PAFAH2,9.84745533363123e-42,0.304775577064701,0.119,0.019,1.40867848547595e-37,lymphatic,PAFAH2
NUDT16,1.02974941308793e-41,0.405012584878883,0.421,0.217,1.47305653542228e-37,lymphatic,NUDT16
CDC42EP4.1,1.22879276886554e-41,-0.632344321582906,0.056,0.224,1.75778805586215e-37,lymphatic,CDC42EP4
SYT1,1.36113488486886e-41,0.437053954778496,0.137,0.027,1.94710345280491e-37,lymphatic,SYT1
ARHGAP31,1.36969032437373e-41,-0.536637353669785,0.313,0.45,1.95934200901662e-37,lymphatic,ARHGAP31
DACH1,1.41954381020877e-41,-0.436859792361629,0,0.109,2.03065742050365e-37,lymphatic,DACH1
SLC6A6.3,1.73327173421341e-41,-0.718508212114837,0.083,0.223,2.47944521579228e-37,lymphatic,SLC6A6
ARRDC2,1.74514991048712e-41,0.500736819038775,0.326,0.152,2.49643694695182e-37,lymphatic,ARRDC2
MRPL17.3,2.23596407298028e-41,-0.333715995247936,0.426,0.472,3.19854660639829e-37,lymphatic,MRPL17
WASF1,2.73798719288444e-41,0.282481032415443,0.161,0.042,3.91669067942119e-37,lymphatic,WASF1
PHPT1,2.8813465007875e-41,0.460271774836316,0.717,0.49,4.12176616937652e-37,lymphatic,PHPT1
LCN6.2,3.12354380831308e-41,-0.561013158519954,0.009,0.133,4.46822941779186e-37,lymphatic,LCN6
ZNF267.1,3.41481869889694e-41,-0.530878771432507,0.23,0.352,4.88489814877208e-37,lymphatic,ZNF267
SHANK3.1,3.55822319143427e-41,-0.601515637295867,0.182,0.346,5.09003827534672e-37,lymphatic,SHANK3
GALK1.1,3.86781045820928e-41,0.305362755524563,0.346,0.171,5.53290286046837e-37,lymphatic,GALK1
VSTM4,3.88249826221859e-41,0.330182125223483,0.114,0.018,5.5539137641037e-37,lymphatic,VSTM4
CBR3.2,3.92379061623171e-41,-0.58412167805566,0.005,0.124,5.61298247651947e-37,lymphatic,CBR3
SLC5A3,4.15594869911843e-41,0.409732242678667,0.266,0.104,5.94508461408891e-37,lymphatic,SLC5A3
RASAL2.2,4.74951651436049e-41,-0.588161133319678,0.209,0.367,6.79418337379269e-37,lymphatic,RASAL2
STARD4.2,6.97863701107043e-41,-0.574558987306053,0.105,0.239,9.98294024433625e-37,lymphatic,STARD4
CTTNBP2,1.18987879853926e-40,0.359619531380835,0.133,0.03,1.70212162131041e-36,lymphatic,CTTNBP2
SERPINH1.2,1.21614947636826e-40,-0.338367138024723,0.746,0.847,1.7397018259448e-36,lymphatic,SERPINH1
SNCG.3,1.23663371315705e-40,0.501877305127373,0.623,0.449,1.76900452667117e-36,lymphatic,SNCG
TMEM25,1.28293663810133e-40,0.320915008728373,0.186,0.058,1.83524086080395e-36,lymphatic,TMEM25
ESM1.2,1.63821899874086e-40,-0.796135098077592,0.007,0.128,2.34347227769879e-36,lymphatic,ESM1
CDKN2C,1.99835945665803e-40,0.445936933947888,0.171,0.049,2.85865320274931e-36,lymphatic,CDKN2C
CHD1.1,2.21257448498973e-40,-0.435941860620095,0.399,0.493,3.16508780077781e-36,lymphatic,CHD1
MATN2.2,2.28842572219795e-40,-0.555806866828482,0.241,0.369,3.27359299560416e-36,lymphatic,MATN2
PHLDB1.3,2.30601358935067e-40,-0.551437372833033,0.153,0.282,3.29875243956613e-36,lymphatic,PHLDB1
GULP1.1,2.55098561363353e-40,-0.582683664973792,0.036,0.192,3.64918492030277e-36,lymphatic,GULP1
FRYL.1,2.64283785896564e-40,-0.479632531892037,0.316,0.419,3.78057955725034e-36,lymphatic,FRYL
ECHS1,2.67256276467346e-40,0.413777824463047,0.554,0.347,3.82310103486539e-36,lymphatic,ECHS1
MARCKSL1.2,2.68632584134475e-40,0.313890816224276,0.923,0.813,3.84278911604366e-36,lymphatic,MARCKSL1
OAF.2,2.76696336972055e-40,0.477466359063624,0.53,0.326,3.95814110038524e-36,lymphatic,OAF
PLEKHJ1,3.02709267770088e-40,0.320792930812914,0.303,0.141,4.33025607545111e-36,lymphatic,PLEKHJ1
CCDC68.3,3.08902594487295e-40,-0.584453467646789,0.014,0.147,4.41885161414075e-36,lymphatic,CCDC68
STARD7,3.17553051354499e-40,0.421955989539867,0.521,0.297,4.54259639962611e-36,lymphatic,STARD7
MAPK11,3.4014459164918e-40,-0.591893183457868,0.099,0.261,4.86576838354153e-36,lymphatic,MAPK11
TMEM9,4.38870715626426e-40,0.338921220501175,0.412,0.225,6.27804558703602e-36,lymphatic,TMEM9
PLEKHA1.2,4.57159023333623e-40,-0.426659964313862,0.346,0.438,6.53965982878748e-36,lymphatic,PLEKHA1
CSRP1.1,5.83733948146876e-40,-0.52396745515208,0.339,0.482,8.35031412824106e-36,lymphatic,CSRP1
NFIA.1,6.19067774071904e-40,0.429185557154223,0.625,0.403,8.85576450809859e-36,lymphatic,NFIA
PIK3IP1,6.82843840017429e-40,0.341759014846864,0.176,0.053,9.76808113144932e-36,lymphatic,PIK3IP1
GABRE,1.05210845258674e-39,0.359936152832997,0.221,0.08,1.50504114142533e-35,lymphatic,GABRE
EOGT.3,1.36533422759861e-39,-0.580365695798105,0.112,0.276,1.95311061257981e-35,lymphatic,EOGT
CETP.2,1.98365852848543e-39,0.372406184087776,0.229,0.081,2.8376235249984e-35,lymphatic,CETP
ADI1,2.03233392485413e-39,0.455678342418963,0.552,0.335,2.90725367950383e-35,lymphatic,ADI1
PMEPA1.2,2.33066179999027e-39,-0.537483772110405,0.214,0.332,3.33401170488608e-35,lymphatic,PMEPA1
APLN.3,2.52872826663003e-39,-0.666201874887071,0.006,0.122,3.61734578541426e-35,lymphatic,APLN
SLCO4A1.2,2.54743622979442e-39,-0.566275818343112,0.012,0.138,3.64410752672091e-35,lymphatic,SLCO4A1
PCCA,2.77182224210426e-39,0.342431761704618,0.231,0.089,3.96509171733014e-35,lymphatic,PCCA
ZFP36L1.2,2.81131629182691e-39,-0.317636034625449,0.838,0.893,4.02158795545839e-35,lymphatic,ZFP36L1
SOS1.2,2.81989769676537e-39,-0.615126725402493,0.096,0.251,4.03386365522286e-35,lymphatic,SOS1
GFOD1.2,2.90371219523658e-39,-0.620579014120028,0.106,0.243,4.15376029528592e-35,lymphatic,GFOD1
DPP4,3.64397356770138e-39,0.440681903434461,0.106,0.019,5.21270418859683e-35,lymphatic,DPP4
TMEM123,4.21657621618364e-39,0.428092928616583,0.755,0.54,6.0318122772507e-35,lymphatic,TMEM123
TSPAN7.3,4.51702920339278e-39,-0.476048525878811,0.481,0.588,6.46161027545338e-35,lymphatic,TSPAN7
PCYOX1L,4.66953779202428e-39,0.311515487083291,0.16,0.043,6.67977381149073e-35,lymphatic,PCYOX1L
C16orf87,5.10294026554553e-39,0.37757439521076,0.281,0.118,7.29975604986288e-35,lymphatic,C16orf87
LINC00839,5.17537418856794e-39,0.295607493848557,0.133,0.028,7.40337277674643e-35,lymphatic,LINC00839
PXK,5.92371972463154e-39,0.384092778580896,0.277,0.116,8.47388106608542e-35,lymphatic,PXK
PRKCH,6.086611483094e-39,-0.430864780693844,0.366,0.481,8.70689772656597e-35,lymphatic,PRKCH
GSS,7.05306353250605e-39,0.37379000194211,0.366,0.18,1.00894073832499e-34,lymphatic,GSS
DOCK4.1,7.93382932007943e-39,-0.542832377357855,0.222,0.389,1.13493428423736e-34,lymphatic,DOCK4
HIVEP3,7.95305626775427e-39,0.296812463782705,0.155,0.041,1.13768469910225e-34,lymphatic,HIVEP3
CBLB.1,8.55971327865744e-39,-0.581739383972683,0.25,0.408,1.22446698451195e-34,lymphatic,CBLB
KTN1,1.11514119280151e-38,-0.274019875491336,0.786,0.832,1.59520947630256e-34,lymphatic,KTN1
FKBP9,1.47294299817184e-38,-0.376207003414713,0.415,0.49,2.10704495888482e-34,lymphatic,FKBP9
FOXF1.1,1.70316079764158e-38,-0.559479949035667,0.02,0.14,2.43637152102628e-34,lymphatic,FOXF1
PRR5.1,1.88229820443221e-38,0.375249074383815,0.275,0.116,2.69262758144027e-34,lymphatic,PRR5
AGRN.2,2.06006802964259e-38,-0.597927369461916,0.17,0.348,2.94692731640372e-34,lymphatic,AGRN
TGOLN2.1,2.3098593491627e-38,-0.341652562398479,0.445,0.507,3.30425379897724e-34,lymphatic,TGOLN2
FUNDC2.1,2.48901671538766e-38,0.414493868834291,0.713,0.499,3.56053841136205e-34,lymphatic,FUNDC2
THSD1.1,2.83279597214409e-38,0.405194910218976,0.364,0.181,4.05231463815212e-34,lymphatic,THSD1
NR2F2-AS1,2.86320404511063e-38,0.400954807531267,0.159,0.041,4.09581338653076e-34,lymphatic,NR2F2-AS1
FSCN1.3,3.26753236701044e-38,0.412264404061422,0.806,0.641,4.67420505100843e-34,lymphatic,FSCN1
CALD1.3,4.22522457485799e-38,0.32004920444902,0.9,0.74,6.04418375433435e-34,lymphatic,CALD1
EBF3,4.61788279338433e-38,-0.420779434768648,0,0.1,6.60588133593628e-34,lymphatic,EBF3
OSGEP,4.81638545042241e-38,0.371390499718281,0.353,0.186,6.88983938682926e-34,lymphatic,OSGEP
MID1.3,5.02047805352085e-38,0.385343493364541,0.387,0.198,7.18179385556158e-34,lymphatic,MID1
NBPF15,5.4824078681718e-38,0.378474808446946,0.388,0.199,7.84258445541976e-34,lymphatic,NBPF15
ARHGAP29,5.73571197031355e-38,0.343303958141756,0.894,0.758,8.20493597353353e-34,lymphatic,ARHGAP29
ABHD16A,6.05654171826261e-38,0.258016793593161,0.315,0.161,8.66388292797467e-34,lymphatic,ABHD16A
HCLS1.2,6.71459910061776e-38,0.424415727946366,0.464,0.255,9.60523401343371e-34,lymphatic,HCLS1
SERPINB1.3,7.42694191224279e-38,-0.508114357678699,0.368,0.514,1.06242404054633e-33,lymphatic,SERPINB1
ABCC4,8.75936783352027e-38,-0.481388696763717,0.013,0.128,1.25302756858507e-33,lymphatic,ABCC4
RRBP1.1,9.11206275388483e-38,-0.336765874802714,0.551,0.615,1.30348057694323e-33,lymphatic,RRBP1
LPIN2,9.35708521583814e-38,0.366303416712697,0.23,0.088,1.33853104012565e-33,lymphatic,LPIN2
ZFP64,9.54697378911947e-38,0.270123928264932,0.15,0.04,1.36569460053354e-33,lymphatic,ZFP64
TSPAN13.1,9.83178204778188e-38,-0.568179169042266,0.314,0.462,1.4064364219352e-33,lymphatic,TSPAN13
SLC9A3R2.3,1.03701722594061e-37,-0.391654899033224,0.527,0.574,1.48345314170804e-33,lymphatic,SLC9A3R2
TECR,1.04138448499128e-37,0.410449966631408,0.7,0.473,1.48970050578003e-33,lymphatic,TECR
SUSD6,1.31154165338477e-37,-0.535043253032921,0.147,0.292,1.87616033516692e-33,lymphatic,SUSD6
AKR1C3.3,1.31239685762226e-37,0.335057654069771,0.537,0.335,1.87738370482865e-33,lymphatic,AKR1C3
ARL5B.2,1.33606126221644e-37,-0.510318044802505,0.245,0.364,1.91123563560062e-33,lymphatic,ARL5B
SLC38A2,1.48458510544777e-37,0.413499408525385,0.833,0.66,2.12369899334304e-33,lymphatic,SLC38A2
GAS6.2,1.53336432931184e-37,0.454780088573514,0.583,0.362,2.19347767308059e-33,lymphatic,GAS6
BORCS7,1.66135830284828e-37,0.429555485461716,0.604,0.391,2.37657305222446e-33,lymphatic,BORCS7
SLC50A1.1,2.22062729509708e-37,0.253981935643492,0.402,0.233,3.17660734563637e-33,lymphatic,SLC50A1
ELFN1.1,2.32393968678654e-37,-0.420291300450209,0.003,0.109,3.32439572194814e-33,lymphatic,ELFN1
PTP4A3.2,2.4727379477635e-37,-0.658430840523759,0.178,0.322,3.53725163427568e-33,lymphatic,PTP4A3
GPR146.1,3.05255229930882e-37,0.514638085449543,0.412,0.211,4.36667606416127e-33,lymphatic,GPR146
CADM3-AS1.3,3.05338632218098e-37,-0.467875529632779,0.001,0.104,4.36786913387989e-33,lymphatic,CADM3-AS1
LRRC8C,3.06204265937628e-37,-0.587139371059541,0.13,0.298,4.38025202423776e-33,lymphatic,LRRC8C
VDAC3,3.21562754590008e-37,0.404859763792505,0.598,0.384,4.59995520441007e-33,lymphatic,VDAC3
DEGS1.1,3.34855127472487e-37,0.439892815121937,0.628,0.409,4.79010259849392e-33,lymphatic,DEGS1
TNFAIP8L1.3,3.88887798799105e-37,0.388776083032331,0.467,0.267,5.5630399618212e-33,lymphatic,TNFAIP8L1
PDK2,4.48771084569259e-37,0.300330993337239,0.242,0.102,6.41967036476325e-33,lymphatic,PDK2
TPGS2,4.67589809343677e-37,0.405737423531781,0.443,0.243,6.68887222266131e-33,lymphatic,TPGS2
PDIA5.3,4.80957244640301e-37,0.270775505174165,0.448,0.267,6.8800933845795e-33,lymphatic,PDIA5
TUBG2,5.92923316451265e-37,0.321567506612247,0.224,0.093,8.48176804183535e-33,lymphatic,TUBG2
CTNNAL1.3,6.4452980760012e-37,-0.348680402391433,0.369,0.404,9.21999889771971e-33,lymphatic,CTNNAL1
FNDC3B.2,1.00160087697227e-36,-0.316910470285819,0.468,0.524,1.43279005450883e-32,lymphatic,FNDC3B
RASA4B.1,1.07311126081779e-36,-0.421545849574217,0.001,0.104,1.53508565859984e-32,lymphatic,RASA4B
PIP4K2C,1.11087398106538e-36,0.294973097563916,0.121,0.023,1.58910522991402e-32,lymphatic,PIP4K2C
DIAPH1,1.11361518645264e-36,-0.449747025243363,0.214,0.314,1.5930265242205e-32,lymphatic,DIAPH1
LAMC1.3,1.17602735421745e-36,-0.263646421301007,0.524,0.54,1.68230713020806e-32,lymphatic,LAMC1
SIN3B.2,1.17707330942509e-36,0.420535977127067,0.418,0.228,1.68380336913259e-32,lymphatic,SIN3B
HIP1R.2,1.19874216780592e-36,-0.51950924664299,0.035,0.167,1.71480067104637e-32,lymphatic,HIP1R
SIRT2,1.22648845193492e-36,0.332272273787889,0.434,0.244,1.7544917304929e-32,lymphatic,SIRT2
EFNB2.2,1.86076412081734e-36,-0.580507495755007,0.209,0.357,2.6618230748292e-32,lymphatic,EFNB2
TIE1.2,2.08899729429247e-36,0.344706082694495,0.819,0.698,2.98831062948538e-32,lymphatic,TIE1
MGMT,2.09581206269758e-36,-0.352653553801599,0.461,0.547,2.99805915568889e-32,lymphatic,MGMT
C7.3,2.13522025949513e-36,-0.705205284377913,0.014,0.136,3.05443258120779e-32,lymphatic,C7
HDAC7.2,2.67171079402806e-36,-0.372768794971504,0.476,0.548,3.82188229085714e-32,lymphatic,HDAC7
CSF3.3,2.70009125161974e-36,-1.0045057846643,0.072,0.233,3.86248053544204e-32,lymphatic,CSF3
KCNK5.1,2.92276822378889e-36,-0.462214988483065,0.002,0.104,4.18101994413e-32,lymphatic,KCNK5
TES,3.50300494624739e-36,-0.411094189708141,0.392,0.482,5.0110485756069e-32,lymphatic,TES
CYTL1.3,3.51774297810676e-36,-0.590271503030317,0.182,0.273,5.03213133018172e-32,lymphatic,CYTL1
PRUNE2,4.06478147063013e-36,0.311110286316403,0.13,0.03,5.8146698937364e-32,lymphatic,PRUNE2
FAXDC2,4.13474495360445e-36,0.34433956643794,0.169,0.051,5.91475265613117e-32,lymphatic,FAXDC2
ARHGAP17,4.7191829196122e-36,0.31054764571637,0.452,0.266,6.75079116650525e-32,lymphatic,ARHGAP17
SYPL1.1,5.64058754448265e-36,0.387256810856267,0.808,0.616,8.06886048238243e-32,lymphatic,SYPL1
UGP2,6.05067710280157e-36,0.443766606726102,0.474,0.306,8.65549359555765e-32,lymphatic,UGP2
TNFRSF1A.3,6.37177953163167e-36,-0.361873872172228,0.589,0.668,9.11483061999911e-32,lymphatic,TNFRSF1A
NTPCR.1,6.66449334152567e-36,0.356409360386708,0.392,0.211,9.53355772505248e-32,lymphatic,NTPCR
P2RY6.3,6.8489122523732e-36,-0.582925187470861,0.077,0.21,9.79736897701987e-32,lymphatic,P2RY6
IL10RB,6.90797378293469e-36,0.286254070695835,0.306,0.16,9.88185649648808e-32,lymphatic,IL10RB
AIF1L.2,7.35152645057277e-36,-0.455081707962093,0.002,0.102,1.05163585875443e-31,lymphatic,AIF1L
CPVL.3,8.07294223311083e-36,-0.426163258338333,0.003,0.103,1.1548343864465e-31,lymphatic,CPVL
EPS15,8.81457219343524e-36,0.316419327983395,0.43,0.253,1.26092455227091e-31,lymphatic,EPS15
DAPK1.3,9.27313416540564e-36,0.295071856959616,0.213,0.091,1.32652184236128e-31,lymphatic,DAPK1
GTF2IRD2B,1.11014930389473e-35,0.398175881989905,0.267,0.114,1.5880685792214e-31,lymphatic,GTF2IRD2B
CALCRL.1,1.16066028611255e-35,-0.277549658839211,0.838,0.882,1.660324539284e-31,lymphatic,CALCRL
ARL4A.1,1.17312911819799e-35,0.398185603116485,0.766,0.585,1.67816120358223e-31,lymphatic,ARL4A
TLE3.1,1.25741361059413e-35,-0.534121618718712,0.084,0.211,1.7987301699549e-31,lymphatic,TLE3
ZNF706,1.29087996509791e-35,0.34178919167457,0.789,0.597,1.84660379007256e-31,lymphatic,ZNF706
COL9A3,1.69914908682018e-35,0.393365776115404,0.139,0.033,2.43063276869627e-31,lymphatic,COL9A3
PIM1,1.81981806996062e-35,-0.6062295754118,0.084,0.221,2.60324974907866e-31,lymphatic,PIM1
FBN1,1.90199671642423e-35,-0.498578141985539,0.227,0.342,2.72080630284486e-31,lymphatic,FBN1
PIGX,1.93033870567509e-35,0.37481266479564,0.25,0.099,2.76134951846821e-31,lymphatic,PIGX
SLC35B2,2.08203633290625e-35,0.306864890918961,0.235,0.094,2.97835297422239e-31,lymphatic,SLC35B2
CYSTM1.3,2.41820567817832e-35,-0.472743305721931,0.339,0.467,3.45924322263409e-31,lymphatic,CYSTM1
MRPL37,2.75568546858728e-35,0.305960804379896,0.455,0.265,3.94200806281411e-31,lymphatic,MRPL37
THEM4,3.04461775720323e-35,0.330700303145583,0.22,0.083,4.35532570167922e-31,lymphatic,THEM4
MIR4435-2HG.3,3.25777047997596e-35,0.356145032206955,0.594,0.386,4.66024067160561e-31,lymphatic,MIR4435-2HG
APH1B.1,3.27066274238737e-35,0.325205120532692,0.258,0.115,4.67868305298513e-31,lymphatic,APH1B
IDH2.2,3.44270206977152e-35,0.327308086713186,0.458,0.267,4.92478531080815e-31,lymphatic,IDH2
SORBS2,3.45900268168386e-35,-0.582377592168074,0.056,0.199,4.94810333614877e-31,lymphatic,SORBS2
F11R.2,3.77205005839685e-35,0.395888579611317,0.563,0.349,5.39591760853669e-31,lymphatic,F11R
BNC2.1,4.04843285396381e-35,-0.438219773112203,0.007,0.117,5.79128319759523e-31,lymphatic,BNC2
SYS1,4.24698534290424e-35,0.335726011357101,0.325,0.17,6.07531253302452e-31,lymphatic,SYS1
CAPZA2.1,4.96110561376926e-35,-0.276917280850088,0.639,0.667,7.09686158049693e-31,lymphatic,CAPZA2
PLEKHG1,5.23182072347484e-35,-0.517636799884941,0.285,0.429,7.48411954493076e-31,lymphatic,PLEKHG1
NDRG2,5.42234637091929e-35,0.368948430518129,0.25,0.101,7.75666648360004e-31,lymphatic,NDRG2
CCDC107,5.62227819449591e-35,0.285239107972055,0.344,0.193,8.0426689572264e-31,lymphatic,CCDC107
UTRN.2,5.86772124890902e-35,0.414045260223382,0.751,0.547,8.39377524656436e-31,lymphatic,UTRN
LEF1.2,7.05750356790318e-35,-0.559866979498732,0.186,0.333,1.00957588538855e-30,lymphatic,LEF1
EFCC1,7.16261569075196e-35,0.336849232283957,0.113,0.021,1.02461217456207e-30,lymphatic,EFCC1
